['4-GB14', '5', '1', 'Coesite', '0.31', 'Sylvite', '0.21', 'Zeolites', '0.28', 'None', '0.00']
['Q-S7ZD', '6', '3', 'Sylvite', '0.51', 'Zeolites', '0.29', 'None', '0.00', 'None', '0.00']
['Q-S7ZD', '6', '4', 'Bitumens', '0.19', 'Cobaltite', '0.4', 'Scheelite', '0.2', 'Zeolites', '0.21']
['Q-S7ZD', '6', '5', 'Coesite', '0.53', 'Zeolites', '0.27', 'None', '0.00', 'None', '0.00']
['Q-S7ZD', '7', '1', 'Bitumens', '0.21', 'Sylvite', '0.31', 'Zeolites', '0.28', 'None', '0.00']
['Q-S7ZD', '7', '2', 'Bitumens', '0.5', 'Coesite', '0.3', 'None', '0.00', 'None', '0.00']
['Q-S7ZD', '7', '3', 'Bitumens', '0.28', 'Coesite', '0.31', 'Zeolites', '0.21', 'None', '0.00']
['Q-S7ZD', '7', '4', 'Bitumens', '0.36', 'Coesite', '0.19', 'Sylvite', '0.25', 'None', '0.00']
['Q-S7ZD', '7', '5', 'Bitumens', '0.24', 'Coesite', '0.33', 'Zeolites', '0.23', 'None', '0.00']
['Q-S7ZD', '7', '6', 'Bitumens', '0.36', 'Sylvite', '0.44', 'None', '0.00', 'None', '0.00']
['Q-S7ZD', '7', '7', 'Bitumens', '0.51', 'Coesite', '0.29', 'None', '0.00', 'None', '0.00']
['Q-S7ZD', '7', '8', 'Bitumens', '0.34', 'Sylvite', '0.46', 'None', '0.00', 'None', '0.00']
['Q-S7ZD', '7', '9', 'Bitumens', '0.47', 'Coesite', '0.33', 'None', '0.00', 'None', '0.00']
['Q-S7ZD', '7', '10', 'Sylvite', '0.52', 'Zeolites', '0.28', 'None', '0.00', 'None', '0.00']
['Q-S7ZD', '7', '11', 'Cobaltite', '0.11', 'Otavite', '0.3', 'Sperrylite', '0.33', 'Zeolites', '0.27']
['Q-S7ZD', '7', '12', 'Bitumens', '0.24', 'Cobaltite', '0.32', 'Sylvite', '0.23', 'Zeolites', '0.21']
['Q-S7ZD', '7', '13', 'Bitumens', '0.52', 'Coesite', '0.28', 'None', '0.00', 'None', '0.00']
['Q-S7ZD', '7', '14', 'Bitumens', '0.29', 'Coesite', '0.32', 'Sylvite', '0.19', 'None', '0.00']
['Q-S7ZD', '7', '15', 'Coesite', '0.18', 'Sylvite', '0.31', 'Zeolites', '0.31', 'None', '0.00']
['Q-S7ZD', '7', '16', 'Bitumens', '0.27', 'Sylvite', '0.34', 'Zeolites', '0.19', 'None', '0.00']
['Q-S7ZD', '7', '17', 'Sylvite', '0.29', 'Zeolites', '0.51', 'None', '0.00', 'None', '0.00']
['Q-S7ZD', '7', '18', 'Coesite', '0.27', 'Zeolites', '0.53', 'None', '0.00', 'None', '0.00']
['Q-S7ZD', '7', '19', 'Coesite', '0.3', 'Sylvite', '0.2', 'Zeolites', '0.3', 'None', '0.00']
['Q-S7ZD', '7', '20', 'Bitumens', '0.47', 'Sylvite', '0.33', 'None', '0.00', 'None', '0.00']
['Q-S7ZD', '7', '21', 'Bitumens', '0.5', 'Coesite', '0.3', 'None', '0.00', 'None', '0.00']
['Q-S7ZD', '8', '1', 'Bitumens', '0.28', 'Coesite', '0.52', 'None', '0.00', 'None', '0.00']
['Q-S7ZD', '8', '2', 'Bitumens', '0.48', 'Sylvite', '0.32', 'None', '0.00', 'None', '0.00']
['Q-S7ZD', '8', '3', 'Sylvite', '0.52', 'Zeolites', '0.28', 'None', '0.00', 'None', '0.00']
['Q-S7ZD', '8', '4', 'Bitumens', '0.35', 'Coesite', '0.16', 'Sylvite', '0.29', 'None', '0.00']
['Q-S7ZD', '8', '5', 'Coesite', '0.34', 'Zeolites', '0.46', 'None', '0.00', 'None', '0.00']
['Q-S7ZD', '8', '6', 'Bitumens', '0.3', 'Sylvite', '0.5', 'None', '0.00', 'None', '0.00']
['Q-S7ZD', '8', '7', 'Bitumens', '0.57', 'Coesite', '0.23', 'None', '0.00', 'None', '0.00']
['Q-S7ZD', '8', '8', 'Bitumens', '0.48', 'Coesite', '0.32', 'None', '0.00', 'None', '0.00']
['Q-S7ZD', '8', '9', 'Coesite', '0.29', 'Zeolites', '0.51', 'None', '0.00', 'None', '0.00']
['Q-S7ZD', '8', '10', 'Cobaltite', '0.11', 'Sperrylite', '0.55', 'Zeolites', '0.34', 'None', '0.00']
['R-K4QY', '3', '1', 'Chromite', '0.1', 'Cobaltite', '0.19', 'Zeolites', '0.41', 'None', '0.00']
['R-K4QY', '4', '1', 'Bitumens', '0.29', 'Coesite', '0.31', 'Zeolites', '0.2', 'None', '0.00']
['R-K4QY', '4', '2', 'Bitumens', '0.55', 'Coesite', '0.25', 'None', '0.00', 'None', '0.00']
['R-K4QY', '5', '1', 'Cobaltite', '0.33', 'Sylvite', '0.41', 'Zeolites', '0.26', 'None', '0.00']
['R-K4QY', '5', '2', 'Coesite', '0.33', 'Sylvite', '0.21', 'Zeolites', '0.26', 'None', '0.00']
['R-K4QY', '5', '3', 'Sylvite', '0.27', 'Zeolites', '0.53', 'None', '0.00', 'None', '0.00']
['R-K4QY', '5', '4', 'Bitumens', '0.25', 'Coesite', '0.33', 'Sylvite', '0.22', 'None', '0.00']
['R-K4QY', '5', '5', 'Sylvite', '0.28', 'Zeolites', '0.52', 'None', '0.00', 'None', '0.00']
['R-K4QY', '5', '6', 'Bitumens', '0.43', 'Sylvite', '0.37', 'None', '0.00', 'None', '0.00']
['R-K4QY', '5', '7', 'Bitumens', '0.17', 'Sylvite', '0.3', 'Zeolites', '0.33', 'None', '0.00']
['R-K4QY', '5', '8', 'Bitumens', '0.21', 'Sylvite', '0.3', 'Zeolites', '0.29', 'None', '0.00']
['R-K4QY', '5', '9', 'Bitumens', '0.19', 'Sylvite', '0.32', 'Zeolites', '0.29', 'None', '0.00']
['R-K4QY', '6', '1', 'Bitumens', '0.21', 'Sylvite', '0.31', 'Zeolites', '0.29', 'None', '0.00']
['R-K4QY', '6', '2', 'Coesite', '0.22', 'Sylvite', '0.26', 'Zeolites', '0.32', 'None', '0.00']
['R-K4QY', '6', '3', 'Bitumens', '0.25', 'Coesite', '0.21', 'Sylvite', '0.34', 'None', '0.00']
['R-K4QY', '6', '4', 'Bitumens', '0.27', 'Sylvite', '0.29', 'Zeolites', '0.24', 'None', '0.00']
['R-K4QY', '6', '5', 'Coesite', '0.29', 'Sylvite', '0.22', 'Zeolites', '0.29', 'None', '0.00']
['R-K4QY', '6', '6', 'Bitumens', '0.47', 'Coesite', '0.33', 'None', '0.00', 'None', '0.00']
['R-K4QY', '6', '7', 'Bitumens', '0.31', 'Sylvite', '0.49', 'None', '0.00', 'None', '0.00']
['R-K4QY', '6', '8', 'Bitumens', '0.21', 'Sylvite', '0.28', 'Zeolites', '0.31', 'None', '0.00']
['R-K4QY', '6', '9', 'Bitumens', '0.3', 'Sylvite', '0.5', 'None', '0.00', 'None', '0.00']
['R-K4QY', '6', '10', 'Chromite', '0.12', 'Cobaltite', '0.18', 'Coesite', '0.41', 'None', '0.00']
['R-K4QY', '6', '11', 'Cobaltite', '0.21', 'Coesite', '0.32', 'Vanadinite', '0.27', 'None', '0.00']
['R-K4QY', '6', '12', 'Sylvite', '0.45', 'Zeolites', '0.35', 'None', '0.00', 'None', '0.00']
['R-K4QY', '6', '13', 'Bitumens', '0.28', 'Coesite', '0.34', 'Zeolites', '0.18', 'None', '0.00']
['R-K4QY', '6', '14', 'Coesite', '0.49', 'Zeolites', '0.31', 'None', '0.00', 'None', '0.00']
['R-K4QY', '6', '15', 'Bitumens', '0.54', 'Sylvite', '0.26', 'None', '0.00', 'None', '0.00']
['R-K4QY', '6', '16', 'Bitumens', '0.16', 'Cobaltite', '0.3', 'Zeolites', '0.55', 'None', '0.00']
['R-K4QY', '6', '17', 'Cobaltite', '0.21', 'Otavite', '0.1', 'Zeolites', '0.4', 'None', '0.00']
['R-K4QY', '6', '18', 'Cobaltite', '0.11', 'Sperrylite', '0.31', 'Vanadinite', '0.34', 'Zeolites', '0.25']
['R-K4QY', '6', '19', 'Bitumens', '0.25', 'Sylvite', '0.55', 'None', '0.00', 'None', '0.00']
['R-K4QY', '6', '20', 'Bitumens', '0.33', 'Coesite', '0.16', 'Sylvite', '0.31', 'None', '0.00']
['R-K4QY', '6', '21', 'Cobaltite', '0.18', 'Sperrylite', '0.09', 'Sylvite', '0.42', 'None', '0.00']
['R-K4QY', '6', '22', 'Bitumens', '0.23', 'Sylvite', '0.23', 'Zeolites', '0.34', 'None', '0.00']
['R-K4QY', '6', '23', 'Cobaltite', '0.33', 'Coesite', '0.4', 'Zeolites', '0.27', 'None', '0.00']
['R-K4QY', '7', '1', 'Cobaltite', '0.32', 'Coesite', '0.26', 'Sylvite', '0.43', 'None', '0.00']
['R-K4QY', '7', '2', 'Bitumens', '0.29', 'Coesite', '0.29', 'Sylvite', '0.22', 'None', '0.00']
['SPBS-6', '1', '1', 'Bitumens', '0.3', 'Coesite', '0.5', 'None', '0.00', 'None', '0.00']
['SPBS-6', '5', '1', 'Coesite', '0.24', 'Zeolites', '0.56', 'None', '0.00', 'None', '0.00']
['SPBS-6', '7', '1', 'Coesite', '0.31', 'Sylvite', '0.18', 'Zeolites', '0.3', 'None', '0.00']
['SPBS-6', '7', '2', 'Bitumens', '0.37', 'Coesite', '0.43', 'None', '0.00', 'None', '0.00']
['SPBS-6', '7', '3', 'Bitumens', '0.3', 'Coesite', '0.5', 'None', '0.00', 'None', '0.00']
['SPBS-6', '7', '4', 'Bitumens', '0.3', 'Coesite', '0.5', 'None', '0.00', 'None', '0.00']
['SPBS-6', '7', '5', 'Bitumens', '0.36', 'Sylvite', '0.27', 'Zeolites', '0.17', 'None', '0.00']
['SPBS-6', '7', '6', 'Bitumens', '0.35', 'Coesite', '0.26', 'Zeolites', '0.19', 'None', '0.00']
['SPBS-6', '7', '7', 'Sylvite', '0.3', 'Zeolites', '0.5', 'None', '0.00', 'None', '0.00']
['SPBS-6', '7', '8', 'Bitumens', '0.28', 'Coesite', '0.22', 'Sylvite', '0.3', 'None', '0.00']
['SPBS-6', '8', '1', 'Bitumens', '0.3', 'Coesite', '0.18', 'Sylvite', '0.32', 'None', '0.00']
['SPBS-6', '8', '2', 'Bitumens', '0.22', 'Otavite', '0.42', 'Sperrylite', '0.2', 'Zeolites', '0.17']
['SPBS-6', '8', '3', 'Coesite', '0.3', 'Zeolites', '0.5', 'None', '0.00', 'None', '0.00']
['SPBS-6', '8', '4', 'Bitumens', '0.46', 'Euxenite', '0.28', 'Sylvite', '0.26', 'None', '0.00']
['SPBS-6', '8', '5', 'Bitumens', '0.37', 'Coesite', '0.43', 'None', '0.00', 'None', '0.00']
['SPBS-6', '8', '6', 'Bitumens', '0.48', 'Coesite', '0.32', 'None', '0.00', 'None', '0.00']
['SPBS-6', '8', '7', 'Bitumens', '0.29', 'Coesite', '0.51', 'None', '0.00', 'None', '0.00']
['SPBS-6', '8', '8', 'Bitumens', '0.32', 'Coesite', '0.32', 'Sylvite', '0.16', 'None', '0.00']
['SPBS-6', '8', '9', 'Bitumens', '0.28', 'Sylvite', '0.31', 'Zeolites', '0.2', 'None', '0.00']
['SPBS-6', '8', '10', 'Bitumens', '0.24', 'Sylvite', '0.34', 'Zeolites', '0.22', 'None', '0.00']
['SPBS-6', '8', '11', 'Bitumens', '0.28', 'Coesite', '0.31', 'Sylvite', '0.22', 'None', '0.00']
['SPBS-6', '8', '12', 'Coesite', '0.25', 'Zeolites', '0.55', 'None', '0.00', 'None', '0.00']
['SPBS-6', '8', '13', 'Coesite', '0.35', 'Sylvite', '0.18', 'Zeolites', '0.27', 'None', '0.00']
['SPBS-6', '8', '14', 'Bitumens', '0.19', 'Chromite', '0.42', 'Sperrylite', '0.22', 'Sylvite', '0.17']
['SPBS-6', '8', '15', 'Sylvite', '0.49', 'Zeolites', '0.31', 'None', '0.00', 'None', '0.00']
['SPBS-6', '8', '16', 'Bitumens', '0.47', 'Coesite', '0.23', 'Euxenite', '0.31', 'None', '0.00']
['SPBS-6', '8', '17', 'Coesite', '0.47', 'Zeolites', '0.33', 'None', '0.00', 'None', '0.00']
['SPBS-6', '8', '18', 'Euxenite', '0.42', 'Sylvite', '0.39', 'Titanite', '0.19', 'None', '0.00']
['SPBS-6', '9', '1', 'Bitumens', '0.36', 'Coesite', '0.19', 'Sylvite', '0.26', 'None', '0.00']
['SPBS-6', '9', '2', 'Coesite', '0.2', 'Otavite', '0.6', 'Zeolites', '0.2', 'None', '0.00']
['SPBS-6', '9', '3', 'Coesite', '0.43', 'Euxenite', '0.19', 'Sperrylite', '0.08', 'None', '0.00']
['SPBS-6', '10', '1', 'Bitumens', '0.31', 'Coesite', '0.19', 'Sylvite', '0.31', 'None', '0.00']
['SPBS-6', '10', '2', 'Bitumens', '0.29', 'Coesite', '0.19', 'Sylvite', '0.32', 'None', '0.00']
['SPBS-6', '10', '3', 'Bitumens', '0.5', 'Sylvite', '0.3', 'None', '0.00', 'None', '0.00']
['SPBS-6', '10', '4', 'Sylvite', '0.47', 'Zeolites', '0.33', 'None', '0.00', 'None', '0.00']
['SPBS-6', '10', '5', 'Sylvite', '0.53', 'Zeolites', '0.27', 'None', '0.00', 'None', '0.00']
['SPBS-6', '10', '6', 'Coesite', '0.55', 'Zeolites', '0.25', 'None', '0.00', 'None', '0.00']
['SPBS-6', '10', '7', 'Bitumens', '0.37', 'Coesite', '0.43', 'None', '0.00', 'None', '0.00']
['SPBS-6', '10', '8', 'Sylvite', '0.51', 'Zeolites', '0.29', 'None', '0.00', 'None', '0.00']
['SPBS-6', '10', '9', 'Coesite', '0.18', 'Euxenite', '0.44', 'Sylvite', '0.19', 'Zeolites', '0.19']
['SPBS-6', '10', '10', 'Euxenite', '0.31', 'Sylvite', '0.17', 'Zeolites', '0.52', 'None', '0.00']
['SPBS-6', '10', '11', 'Bitumens', '0.31', 'Coesite', '0.21', 'Sylvite', '0.28', 'None', '0.00']
['SPBS-6', '10', '12', 'Chromite', '0.09', 'Euxenite', '0.19', 'Sylvite', '0.42', 'None', '0.00']
['SPBS-6', '10', '13', 'Bitumens', '0.34', 'Sylvite', '0.24', 'Zeolites', '0.21', 'None', '0.00']
['SPBS-6', '10', '14', 'Bitumens', '0.33', 'Sylvite', '0.26', 'Zeolites', '0.22', 'None', '0.00']
['SPBS-6', '10', '15', 'Bitumens', '0.22', 'Coesite', '0.26', 'Zeolites', '0.31', 'None', '0.00']
['SPBS-6', '10', '16', 'Chromite', '0.27', 'Coesite', '0.29', 'Zeolites', '0.24', 'None', '0.00']
['SPBS-6', '10', '17', 'Bitumens', '0.36', 'Coesite', '0.25', 'Zeolites', '0.19', 'None', '0.00']
['SPBS-6', '12', '1', 'Bitumens', '0.3', 'Coesite', '0.18', 'Sylvite', '0.31', 'None', '0.00']
['SPBS-6', '12', '2', 'Sylvite', '0.25', 'Zeolites', '0.55', 'None', '0.00', 'None', '0.00']
['SPBS-6', '12', '3', 'Sylvite', '0.32', 'Zeolites', '0.48', 'None', '0.00', 'None', '0.00']
['SPBS-6', '12', '4', 'Bitumens', '0.29', 'Sylvite', '0.34', 'Zeolites', '0.17', 'None', '0.00']
['SPBS-6', '12', '5', 'Coesite', '0.28', 'Euxenite', '0.33', 'Sylvite', '0.38', 'None', '0.00']
['SPBS-6', '12', '6', 'Bitumens', '0.3', 'Coesite', '0.31', 'Sylvite', '0.19', 'None', '0.00']
['SPBS-6', '13', '1', 'Coesite', '0.3', 'Zeolites', '0.5', 'None', '0.00', 'None', '0.00']
['WQH-4K', '2', '1', 'Coesite', '0.25', 'Zeolites', '0.55', 'None', '0.00', 'None', '0.00']
['WQH-4K', '3', '1', 'Bitumens', '0.26', 'Sylvite', '0.54', 'None', '0.00', 'None', '0.00']
['WQH-4K', '3', '2', 'Cobaltite', '0.2', 'Loparite', '0.12', 'Vanadinite', '0.28', 'None', '0.00']
['WQH-4K', '4', '1', 'Bitumens', '0.18', 'Coesite', '0.31', 'Zeolites', '0.31', 'None', '0.00']
['WQH-4K', '5', '1', 'Coesite', '0.29', 'Zeolites', '0.51', 'None', '0.00', 'None', '0.00']
['WQH-4K', '5', '2', 'Bitumens', '0.27', 'Sylvite', '0.53', 'None', '0.00', 'None', '0.00']
['WQH-4K', '5', '3', 'Bitumens', '0.23', 'Cobaltite', '0.37', 'Coesite', '0.18', 'Sylvite', '0.21']
['WQH-4K', '5', '4', 'Bitumens', '0.22', 'Coesite', '0.24', 'Zeolites', '0.34', 'None', '0.00']
['WQH-4K', '5', '5', 'Coesite', '0.22', 'Sylvite', '0.3', 'Zeolites', '0.28', 'None', '0.00']
['WQH-4K', '5', '6', 'Bitumens', '0.17', 'Sylvite', '0.31', 'Zeolites', '0.32', 'None', '0.00']
['WQH-4K', '5', '7', 'Bitumens', '0.2', 'Coesite', '0.27', 'Zeolites', '0.33', 'None', '0.00']
['WQH-4K', '5', '8', 'Coesite', '0.29', 'Sylvite', '0.23', 'Zeolites', '0.28', 'None', '0.00']
['WQH-4K', '5', '9', 'Coesite', '0.33', 'Zeolites', '0.47', 'None', '0.00', 'None', '0.00']
['WQH-4K', '5', '10', 'Bitumens', '0.31', 'Coesite', '0.49', 'None', '0.00', 'None', '0.00']
['WQH-4K', '5', '11', 'Bitumens', '0.21', 'Cobaltite', '0.39', 'Scheelite', '0.19', 'Sylvite', '0.21']
['WQH-4K', '5', '12', 'Bitumens', '0.52', 'Coesite', '0.28', 'None', '0.00', 'None', '0.00']
['WQH-4K', '5', '13', 'Coesite', '0.51', 'Zeolites', '0.29', 'None', '0.00', 'None', '0.00']
['WQH-4K', '5', '14', 'Bitumens', '0.24', 'Cobaltite', '0.34', 'Coesite', '0.2', 'Sylvite', '0.22']
['WQH-4K', '5', '15', 'Bitumens', '0.33', 'Sylvite', '0.47', 'None', '0.00', 'None', '0.00']
['WQH-4K', '5', '16', 'Bitumens', '0.5', 'Cobaltite', '0.29', 'Coesite', '0.21', 'None', '0.00']
['WQH-4K', '5', '17', 'Bitumens', '0.19', 'Cobaltite', '0.43', 'Coesite', '0.18', 'Sylvite', '0.2']
['WQH-4K', '5', '18', 'Bitumens', '0.45', 'Coesite', '0.35', 'None', '0.00', 'None', '0.00']
['WQH-4K', '6', '1', 'Coesite', '0.3', 'Sylvite', '0.16', 'Zeolites', '0.34', 'None', '0.00']
['WQH-4K', '6', '2', 'Coesite', '0.43', 'Zeolites', '0.37', 'None', '0.00', 'None', '0.00']
['WQH-4K', '6', '3', 'Sylvite', '0.3', 'Zeolites', '0.5', 'None', '0.00', 'None', '0.00']
['WQH-4K', '6', '4', 'Bitumens', '0.26', 'Coesite', '0.29', 'Sylvite', '0.25', 'None', '0.00']
['WQH-4K', '6', '5', 'Bitumens', '0.56', 'Sylvite', '0.24', 'None', '0.00', 'None', '0.00']
['WQH-4K', '6', '6', 'Bitumens', '0.52', 'Coesite', '0.28', 'None', '0.00', 'None', '0.00']
['WQH-4K', '6', '7', 'Bitumens', '0.36', 'Coesite', '0.28', 'Zeolites', '0.16', 'None', '0.00']
['WQH-4K', '6', '8', 'Bitumens', '0.31', 'Coesite', '0.26', 'Zeolites', '0.23', 'None', '0.00']
['WQH-4K', '6', '9', 'Bitumens', '0.39', 'Cobaltite', '0.61', 'None', '0.00', 'None', '0.00']
['WQH-4K', '6', '10', 'Bitumens', '0.22', 'Sylvite', '0.33', 'Zeolites', '0.25', 'None', '0.00']
['WQH-4K', '6', '11', 'Bitumens', '0.49', 'Sylvite', '0.31', 'None', '0.00', 'None', '0.00']
['WQH-4K', '6', '12', 'Bitumens', '0.55', 'Coesite', '0.25', 'None', '0.00', 'None', '0.00']
['WQH-4K', '6', '13', 'Bitumens', '0.32', 'Coesite', '0.33', 'Sylvite', '0.15', 'None', '0.00']
['WQH-4K', '6', '14', 'Bitumens', '0.37', 'Chromite', '0.45', 'Coesite', '0.18', 'None', '0.00']
['WQH-4K', '6', '15', 'Sylvite', '0.48', 'Zeolites', '0.32', 'None', '0.00', 'None', '0.00']
['WQH-4K', '6', '16', 'Coesite', '0.19', 'Sylvite', '0.32', 'Zeolites', '0.29', 'None', '0.00']
['WQH-4K', '6', '17', 'Coesite', '0.53', 'Zeolites', '0.27', 'None', '0.00', 'None', '0.00']
['WQH-4K', '6', '18', 'Chromite', '0.2', 'Cinnabar', '0.22', 'Cobaltite', '0.21', 'Loparite', '0.36']
['WQH-4K', '7', '1', 'Sylvite', '0.49', 'Zeolites', '0.31', 'None', '0.00', 'None', '0.00']
['WQH-4K', '7', '2', 'Cobaltite', '0.16', 'Otavite', '0.34', 'Ytterbite', '0.1', 'None', '0.00']
['WQH-4K', '7', '3', 'Bitumens', '0.37', 'Coesite', '0.43', 'None', '0.00', 'None', '0.00']
['WQH-4K', '7', '4', 'Bitumens', '0.19', 'Coesite', '0.31', 'Zeolites', '0.3', 'None', '0.00']
['WQH-4K', '7', '5', 'Bitumens', '0.29', 'Sylvite', '0.32', 'Zeolites', '0.18', 'None', '0.00']
['WQH-4K', '7', '6', 'Coesite', '0.5', 'Zeolites', '0.3', 'None', '0.00', 'None', '0.00']
['WQH-4K', '7', '7', 'Coesite', '0.29', 'Zeolites', '0.51', 'None', '0.00', 'None', '0.00']
['WQH-4K', '7', '8', 'Bitumens', '0.26', 'Cobaltite', '0.3', 'Coesite', '0.17', 'Sylvite', '0.28']
['WQH-4K', '7', '9', 'Bitumens', '0.29', 'Sylvite', '0.34', 'Zeolites', '0.17', 'None', '0.00']
['WQH-4K', '7', '10', 'Coesite', '0.31', 'Sylvite', '0.17', 'Zeolites', '0.32', 'None', '0.00']
['WYF8-8', '1', '1', 'Bitumens', '0.32', 'Coesite', '0.48', 'None', '0.00', 'None', '0.00']
['WYF8-8', '2', '1', 'Coesite', '0.22', 'Otavite', '0.44', 'Sylvite', '0.34', 'None', '0.00']
['WYF8-8', '3', '1', 'Bitumens', '0.32', 'Coesite', '0.21', 'Sylvite', '0.27', 'None', '0.00']
['WYF8-8', '4', '1', 'Bitumens', '0.27', 'Coesite', '0.32', 'Sylvite', '0.2', 'None', '0.00']
['WYF8-8', '5', '1', 'Coesite', '0.3', 'Zeolites', '0.5', 'None', '0.00', 'None', '0.00']
['WYF8-8', '5', '2', 'Coesite', '0.18', 'Euxenite', '0.36', 'Scheelite', '0.24', 'Sylvite', '0.22']
['WYF8-8', '6', '1', 'Bitumens', '0.25', 'Coesite', '0.25', 'Sylvite', '0.3', 'None', '0.00']
['WYF8-8', '6', '2', 'Coesite', '0.19', 'Sylvite', '0.34', 'Zeolites', '0.27', 'None', '0.00']
['WYF8-8', '6', '3', 'Sylvite', '0.48', 'Zeolites', '0.32', 'None', '0.00', 'None', '0.00']
['WYF8-8', '7', '1', 'Bitumens', '0.27', 'Coesite', '0.33', 'Zeolites', '0.2', 'None', '0.00']
['WYF8-8', '7', '2', 'Bitumens', '0.34', 'Euxenite', '0.09', 'Otavite', '0.33', 'Zircon', '0.23']
['WYF8-8', '7', '3', 'Bitumens', '0.27', 'Coesite', '0.22', 'Sylvite', '0.31', 'None', '0.00']
['WYF8-8', '7', '4', 'Bitumens', '0.28', 'Sylvite', '0.52', 'None', '0.00', 'None', '0.00']
['WYF8-8', '7', '5', 'Bitumens', '0.53', 'Coesite', '0.27', 'None', '0.00', 'None', '0.00']
['WYF8-8', '7', '6', 'Bitumens', '0.3', 'Coesite', '0.19', 'Sylvite', '0.31', 'None', '0.00']
['WYF8-8', '7', '7', 'Bitumens', '0.19', 'Sylvite', '0.3', 'Zeolites', '0.31', 'None', '0.00']
['WYF8-8', '7', '8', 'Bitumens', '0.18', 'Sylvite', '0.27', 'Zeolites', '0.35', 'None', '0.00']
['WYF8-8', '7', '9', 'Euxenite', '0.3', 'Sylvite', '0.43', 'Zeolites', '0.28', 'None', '0.00']
['WYF8-8', '7', '10', 'Coesite', '0.2', 'Euxenite', '0.42', 'Scheelite', '0.2', 'Zeolites', '0.18']
['WYF8-8', '7', '11', 'Chromite', '0.12', 'Euxenite', '0.19', 'Sylvite', '0.38', 'None', '0.00']
['WYF8-8', '7', '12', 'Coesite', '0.24', 'Euxenite', '0.31', 'Sylvite', '0.25', 'Zeolites', '0.21']
['WYF8-8', '7', '13', 'Bitumens', '0.5', 'Coesite', '0.3', 'None', '0.00', 'None', '0.00']
['WYF8-8', '7', '14', 'Bitumens', '0.29', 'Coesite', '0.21', 'Sylvite', '0.3', 'None', '0.00']
['WYF8-8', '7', '15', 'Bitumens', '0.31', 'Euxenite', '0.12', 'Otavite', '0.29', 'Zeolites', '0.28']
['WYF8-8', '7', '16', 'Bitumens', '0.16', 'Euxenite', '0.41', 'Zeolites', '0.42', 'None', '0.00']
['WYF8-8', '7', '17', 'Bitumens', '0.26', 'Euxenite', '0.33', 'Sylvite', '0.2', 'Zeolites', '0.2']
['WYF8-8', '7', '18', 'Bitumens', '0.2', 'Sylvite', '0.3', 'Zeolites', '0.31', 'None', '0.00']
['WYF8-8', '7', '19', 'Coesite', '0.21', 'Sylvite', '0.27', 'Zeolites', '0.31', 'None', '0.00']
['XVV-21', '3', '1', 'Bitumens', '0.2', 'Coesite', '0.36', 'Euxenite', '0.44', 'None', '0.00']
['XVV-21', '4', '1', 'Bitumens', '0.44', 'Coesite', '0.36', 'None', '0.00', 'None', '0.00']
['XVV-21', '5', '1', 'Bitumens', '0.32', 'Euxenite', '0.09', 'Otavite', '0.31', 'Zeolites', '0.29']
['XVV-21', '6', '1', 'Coesite', '0.31', 'Sylvite', '0.19', 'Zeolites', '0.3', 'None', '0.00']
['XVV-21', '6', '2', 'Coesite', '0.24', 'Sylvite', '0.28', 'Zeolites', '0.29', 'None', '0.00']
['XVV-21', '6', '3', 'Sylvite', '0.33', 'Zeolites', '0.47', 'None', '0.00', 'None', '0.00']
['XVV-21', '6', '4', 'Coesite', '0.19', 'Euxenite', '0.28', 'Sylvite', '0.29', 'Zeolites', '0.24']
['XVV-21', '6', '5', 'Bitumens', '0.52', 'Sylvite', '0.28', 'None', '0.00', 'None', '0.00']
['XVV-21', '6', '6', 'Bitumens', '0.33', 'Coesite', '0.18', 'Sylvite', '0.28', 'None', '0.00']
['XVV-21', '6', '7', 'Bitumens', '0.52', 'Sylvite', '0.28', 'None', '0.00', 'None', '0.00']
['XVV-21', '7', '1', 'Coesite', '0.33', 'Zeolites', '0.47', 'None', '0.00', 'None', '0.00']
['XVV-21', '7', '2', 'Bitumens', '0.33', 'Coesite', '0.31', 'Sylvite', '0.17', 'None', '0.00']
['XVV-21', '7', '3', 'Bitumens', '0.27', 'Sylvite', '0.53', 'None', '0.00', 'None', '0.00']
['XVV-21', '7', '4', 'Coesite', '0.23', 'Sylvite', '0.27', 'Zeolites', '0.3', 'None', '0.00']
['XVV-21', '7', '5', 'Coesite', '0.37', 'Zeolites', '0.43', 'None', '0.00', 'None', '0.00']
['XVV-21', '7', '6', 'Bitumens', '0.51', 'Sylvite', '0.29', 'None', '0.00', 'None', '0.00']
['XVV-21', '7', '7', 'Coesite', '0.18', 'Sylvite', '0.31', 'Zeolites', '0.31', 'None', '0.00']
['XVV-21', '7', '8', 'Sylvite', '0.5', 'Zeolites', '0.3', 'None', '0.00', 'None', '0.00']
['XVV-21', '7', '9', 'Bitumens', '0.46', 'Sylvite', '0.34', 'None', '0.00', 'None', '0.00']
['XVV-21', '7', '10', 'Coesite', '0.59', 'Sperrylite', '0.41', 'None', '0.00', 'None', '0.00']
['XVV-21', '7', '11', 'Sylvite', '0.33', 'Zeolites', '0.47', 'None', '0.00', 'None', '0.00']
['XVV-21', '7', '12', 'Bitumens', '0.34', 'Coesite', '0.46', 'None', '0.00', 'None', '0.00']
['XVV-21', '7', '13', 'Bitumens', '0.29', 'Coesite', '0.32', 'Sylvite', '0.19', 'None', '0.00']
